timestamp,event_type,event_id,message,parser
2023-12-26T00:34:22.197402+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1743 Event Level: 5,winevtx
2023-12-26T00:34:22.197402+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1743 Event Level: 5,winevtx
2023-12-26T00:34:22.271864+00:00,SystemEvent,,[10001 / 0x2711] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['Microsoft.CredDialogHost_10.0.19595.1001_neutral__cw5n1h2txyewy'  '0x00000000'] Computer Name: WinDev2311Eval Record Number: 8431 Event Level: 5,winevtx
2023-12-26T00:34:22.271864+00:00,SystemEvent,,[10001 / 0x2711] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['Microsoft.CredDialogHost_10.0.19595.1001_neutral__cw5n1h2txyewy'  '0x00000000'] Computer Name: WinDev2311Eval Record Number: 8431 Event Level: 5,winevtx
2023-12-26T00:34:22.272167+00:00,SystemEvent,,[10001 / 0x2711] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['Microsoft.CredDialogHost_10.0.19595.1001_neutral__cw5n1h2txyewy'  '0x00000000'] Computer Name: WinDev2311Eval Record Number: 8432 Event Level: 5,winevtx
2023-12-26T00:34:22.272167+00:00,SystemEvent,,[10001 / 0x2711] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['Microsoft.CredDialogHost_10.0.19595.1001_neutral__cw5n1h2txyewy'  '0x00000000'] Computer Name: WinDev2311Eval Record Number: 8432 Event Level: 5,winevtx
2023-12-26T00:34:22.288342+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1744 Event Level: 5,winevtx
2023-12-26T00:34:22.288342+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1744 Event Level: 5,winevtx
2023-12-26T00:34:22.324035+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1745 Event Level: 5,winevtx
2023-12-26T00:34:22.324035+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1745 Event Level: 5,winevtx
2023-12-26T00:34:22.324437+00:00,SystemEvent,,[617 / 0x0269] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['Microsoft.CredDialogHost_10.0.19595.1001_neutral__cw5n1h2txyewy'  '0x00000c00'  '0x00000000'  '0'] Computer Name: WinDev2311Eval Record Number: 8433 Event Level: 5,winevtx
2023-12-26T00:34:22.324437+00:00,SystemEvent,,[617 / 0x0269] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['Microsoft.CredDialogHost_10.0.19595.1001_neutral__cw5n1h2txyewy'  '0x00000c00'  '0x00000000'  '0'] Computer Name: WinDev2311Eval Record Number: 8433 Event Level: 5,winevtx
2023-12-26T00:34:22.707479+00:00,SystemEvent,,[400 / 0x0190] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['6'  'Microsoft.CredDialogHost_10.0.19595.1001_neutral__cw5n1h2txyewy'  ' (AppxManifest.xml) '  'C:'  '0x00000000'  'true'  '\\\\?\\Volume{003304ef-4aef-4f53-b084-1d0010452165}'  'false'  '0x00000001'  'false'  '0x0004000004040240'  'false'  'false'  'false'  'N,winevtx
2023-12-26T00:34:22.707479+00:00,SystemEvent,,[400 / 0x0190] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['6'  'Microsoft.CredDialogHost_10.0.19595.1001_neutral__cw5n1h2txyewy'  ' (AppxManifest.xml) '  'C:'  '0x00000000'  'true'  '\\\\?\\Volume{003304ef-4aef-4f53-b084-1d0010452165}'  'false'  '0x00000001'  'false'  '0x0004000004040240'  'false'  'false'  'false'  'N,winevtx
2023-12-26T00:34:23.598738+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1746 Event Level: 5,winevtx
2023-12-26T00:34:23.598738+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1746 Event Level: 5,winevtx
2023-12-26T00:34:23.896466+00:00,SystemEvent,,[613 / 0x0265] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['6'  'Microsoft.CredDialogHost_10.0.19595.1001_neutral__cw5n1h2txyewy'  '\r\nOverall time: 3219 ms\r\nGap: 15 ms\r\nEnqueue cost: 47 ms\r\nDequeue delay: 16 ms\r\nGap: 16 ms\r\nBundle processing cost: 0 ms\r\nIndexing cost: 78 ms\r\nResolve dependency cost: 47 m,winevtx
2023-12-26T00:34:23.896466+00:00,SystemEvent,,[613 / 0x0265] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['6'  'Microsoft.CredDialogHost_10.0.19595.1001_neutral__cw5n1h2txyewy'  '\r\nOverall time: 3219 ms\r\nGap: 15 ms\r\nEnqueue cost: 47 ms\r\nDequeue delay: 16 ms\r\nGap: 16 ms\r\nBundle processing cost: 0 ms\r\nIndexing cost: 78 ms\r\nResolve dependency cost: 47 m,winevtx
2023-12-26T00:34:23.903021+00:00,SystemEvent,,[62144 / 0xf2c0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Microsoft.CredDialogHost_cw5n1h2txyewy'  'Completed'  '0'] Computer Name: WinDev2311Eval Record Number: 2242 Event Level: 4,winevtx
2023-12-26T00:34:23.903021+00:00,SystemEvent,,[62144 / 0xf2c0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Microsoft.CredDialogHost_cw5n1h2txyewy'  'Completed'  '0'] Computer Name: WinDev2311Eval Record Number: 2242 Event Level: 4,winevtx
2023-12-26T00:34:23.916867+00:00,SystemEvent,,[821 / 0x0335] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'Microsoft.CredDialogHost_10.0.19595.1001_neutral_neutral_cw5n1h2txyewy'  '0x00000000'] Computer Name: WinDev2311Eval Record Number: 8436 Event Level: 5,winevtx
2023-12-26T00:34:23.916867+00:00,SystemEvent,,[821 / 0x0335] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'Microsoft.CredDialogHost_10.0.19595.1001_neutral_neutral_cw5n1h2txyewy'  '0x00000000'] Computer Name: WinDev2311Eval Record Number: 8436 Event Level: 5,winevtx
2023-12-26T00:34:23.918869+00:00,SystemEvent,,[822 / 0x0336] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'  'Microsoft.CredDialogHost_10.0.19595.1001_neutral_neutral_cw5n1h2txyewy'] Computer Name: WinDev2311Eval Record Number: 8437 Event Level: 5,winevtx
2023-12-26T00:34:23.918869+00:00,SystemEvent,,[822 / 0x0336] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'  'Microsoft.CredDialogHost_10.0.19595.1001_neutral_neutral_cw5n1h2txyewy'] Computer Name: WinDev2311Eval Record Number: 8437 Event Level: 5,winevtx
2023-12-26T00:34:23.920044+00:00,SystemEvent,,[241 / 0x00f1] Provider identifier: {f0be35f8-237b-4814-86b5-ade51192e503} Source Name: Microsoft-Windows-AppReadiness Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'install::Microsoft.CredDialogHost_cw5n1h2txyewy'  '33'] Computer Name: WinDev2311Eval Record Number: 593 Event Level: 4,winevtx
2023-12-26T00:34:23.920044+00:00,SystemEvent,,[241 / 0x00f1] Provider identifier: {f0be35f8-237b-4814-86b5-ade51192e503} Source Name: Microsoft-Windows-AppReadiness Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'install::Microsoft.CredDialogHost_cw5n1h2txyewy'  '33'] Computer Name: WinDev2311Eval Record Number: 593 Event Level: 4,winevtx
2023-12-26T00:34:23.920048+00:00,SystemEvent,,[213 / 0x00d5] Provider identifier: {f0be35f8-237b-4814-86b5-ade51192e503} Source Name: Microsoft-Windows-AppReadiness Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'Microsoft.CredDialogHost_cw5n1h2txyewy'  '1'  '3.347831e+000'] Computer Name: WinDev2311Eval Record Number: 594 Event Level: 4,winevtx
2023-12-26T00:34:23.920048+00:00,SystemEvent,,[213 / 0x00d5] Provider identifier: {f0be35f8-237b-4814-86b5-ade51192e503} Source Name: Microsoft-Windows-AppReadiness Strings: ['S-1-5-21-2701124392-30314147-1419915659-1000'  'Microsoft.CredDialogHost_cw5n1h2txyewy'  '1'  '3.347831e+000'] Computer Name: WinDev2311Eval Record Number: 594 Event Level: 4,winevtx
2023-12-26T00:34:24.182825+00:00,SystemEvent,,[100 / 0x0064] Provider identifier: {cfc18ec0-96b1-4eba-961b-622caee05b0a} Source Name: Microsoft-Windows-Diagnostics-Performance Strings: ['2'  '2023-12-26T00:31:25.713041400Z'  '2023-12-26T00:34:16.941660600Z'  '8'  '2'  '159196'  '112399'  '139'  '1769'  '2753'  '0'  '0'  '0'  '39880'  '2962'  '3208'  '699'  '54998'  '1'  '46797'  'false'  '0'  '0'  '13631488'  '13631488'  'true'  'true'  'true,winevtx
2023-12-26T00:34:24.182825+00:00,SystemEvent,,[100 / 0x0064] Provider identifier: {cfc18ec0-96b1-4eba-961b-622caee05b0a} Source Name: Microsoft-Windows-Diagnostics-Performance Strings: ['2'  '2023-12-26T00:31:25.713041400Z'  '2023-12-26T00:34:16.941660600Z'  '8'  '2'  '159196'  '112399'  '139'  '1769'  '2753'  '0'  '0'  '0'  '39880'  '2962'  '3208'  '699'  '54998'  '1'  '46797'  'false'  '0'  '0'  '13631488'  '13631488'  'true'  'true'  'true,winevtx
2023-12-26T00:34:24.183234+00:00,SystemEvent,,[101 / 0x0065] Provider identifier: {cfc18ec0-96b1-4eba-961b-622caee05b0a} Source Name: Microsoft-Windows-Diagnostics-Performance Strings: ['2023-12-26T00:31:25.713041400Z'  '13'  'explorer.exe'  '17'  'Windows Explorer'  '36'  '10.0.22621.1 (WinBuild.160101.0800)'  '25821'  '18321'  '24'  'C:\\Windows\\explorer.exe'  '37'  'Microsoft® Windows® Operating System'  '22'  'Microsoft Corporation'] Com,winevtx
2023-12-26T00:34:24.183234+00:00,SystemEvent,,[101 / 0x0065] Provider identifier: {cfc18ec0-96b1-4eba-961b-622caee05b0a} Source Name: Microsoft-Windows-Diagnostics-Performance Strings: ['2023-12-26T00:31:25.713041400Z'  '13'  'explorer.exe'  '17'  'Windows Explorer'  '36'  '10.0.22621.1 (WinBuild.160101.0800)'  '25821'  '18321'  '24'  'C:\\Windows\\explorer.exe'  '37'  'Microsoft® Windows® Operating System'  '22'  'Microsoft Corporation'] Com,winevtx
2023-12-26T00:34:24.183553+00:00,SystemEvent,,[101 / 0x0065] Provider identifier: {cfc18ec0-96b1-4eba-961b-622caee05b0a} Source Name: Microsoft-Windows-Diagnostics-Performance Strings: ['2023-12-26T00:31:25.713041400Z'  '15'  'SearchHost.exe'  '1'  ''  '15'  '623.25401.80.0'  '16529'  '9029'  '79'  'C:\\Windows\\SystemApps\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\SearchHost.exe'  '37'  'Microsoft® Windows® Operating System'  '22'  'Microso,winevtx
2023-12-26T00:34:24.183553+00:00,SystemEvent,,[101 / 0x0065] Provider identifier: {cfc18ec0-96b1-4eba-961b-622caee05b0a} Source Name: Microsoft-Windows-Diagnostics-Performance Strings: ['2023-12-26T00:31:25.713041400Z'  '15'  'SearchHost.exe'  '1'  ''  '15'  '623.25401.80.0'  '16529'  '9029'  '79'  'C:\\Windows\\SystemApps\\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\\SearchHost.exe'  '37'  'Microsoft® Windows® Operating System'  '22'  'Microso,winevtx
2023-12-26T00:34:24.184508+00:00,SystemEvent,,[101 / 0x0065] Provider identifier: {cfc18ec0-96b1-4eba-961b-622caee05b0a} Source Name: Microsoft-Windows-Diagnostics-Performance Strings: ['2023-12-26T00:31:25.713041400Z'  '8'  'dwm.exe'  '23'  'Desktop Window Manager'  '36'  '10.0.22621.1 (WinBuild.160101.0800)'  '10490'  '7990'  '28'  'C:\\Windows\\System32\\dwm.exe'  '37'  'Microsoft® Windows® Operating System'  '22'  'Microsoft Corporation'],winevtx
2023-12-26T00:34:24.184508+00:00,SystemEvent,,[101 / 0x0065] Provider identifier: {cfc18ec0-96b1-4eba-961b-622caee05b0a} Source Name: Microsoft-Windows-Diagnostics-Performance Strings: ['2023-12-26T00:31:25.713041400Z'  '8'  'dwm.exe'  '23'  'Desktop Window Manager'  '36'  '10.0.22621.1 (WinBuild.160101.0800)'  '10490'  '7990'  '28'  'C:\\Windows\\System32\\dwm.exe'  '37'  'Microsoft® Windows® Operating System'  '22'  'Microsoft Corporation'],winevtx
2023-12-26T00:34:24.184681+00:00,SystemEvent,,[101 / 0x0065] Provider identifier: {cfc18ec0-96b1-4eba-961b-622caee05b0a} Source Name: Microsoft-Windows-Diagnostics-Performance Strings: ['2023-12-26T00:31:25.713041400Z'  '28'  'StartMenuExperienceHost.exe'  '30'  'Windows Start Experience Host'  '39'  '10.0.22621.2506 (WinBuild.160101.0800)'  '7079'  '4579'  '106'  'C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txye,winevtx
2023-12-26T00:34:24.184681+00:00,SystemEvent,,[101 / 0x0065] Provider identifier: {cfc18ec0-96b1-4eba-961b-622caee05b0a} Source Name: Microsoft-Windows-Diagnostics-Performance Strings: ['2023-12-26T00:31:25.713041400Z'  '28'  'StartMenuExperienceHost.exe'  '30'  'Windows Start Experience Host'  '39'  '10.0.22621.2506 (WinBuild.160101.0800)'  '7079'  '4579'  '106'  'C:\\Windows\\SystemApps\\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txye,winevtx
2023-12-26T00:34:24.261760+00:00,SystemEvent,,[110 / 0x006e] Provider identifier: {6bba3851-2c7e-4dea-8f54-31e5afd029e3} Source Name: Microsoft-Windows-Diagnosis-DPS Strings: ['{86432A0B-3C7D-4DDF-A89C-172FAA90485D}'  '{332DBD0A-E7B4-4D73-9E1F-6062A12A68B6}'  '{86432A0B-3C7D-4DDF-A89C-172FAA90485D}'  '%SystemRoot%\\system32\\diagperf.dll'  '{C8544339-5BE9-4F25-862E-485F1B1A6935}'] Computer Name: WinDev2311Eval Record Number: 63 Event Level: 4,winevtx
2023-12-26T00:34:24.261760+00:00,SystemEvent,,[110 / 0x006e] Provider identifier: {6bba3851-2c7e-4dea-8f54-31e5afd029e3} Source Name: Microsoft-Windows-Diagnosis-DPS Strings: ['{86432A0B-3C7D-4DDF-A89C-172FAA90485D}'  '{332DBD0A-E7B4-4D73-9E1F-6062A12A68B6}'  '{86432A0B-3C7D-4DDF-A89C-172FAA90485D}'  '%SystemRoot%\\system32\\diagperf.dll'  '{C8544339-5BE9-4F25-862E-485F1B1A6935}'] Computer Name: WinDev2311Eval Record Number: 63 Event Level: 4,winevtx
2023-12-26T00:34:24.479185+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8443 Event Level: 5,winevtx
2023-12-26T00:34:24.479185+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8443 Event Level: 5,winevtx
2023-12-26T00:34:24.479272+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8444 Event Level: 5,winevtx
2023-12-26T00:34:24.479272+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8444 Event Level: 5,winevtx
2023-12-26T00:34:24.493951+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1747 Event Level: 5,winevtx
2023-12-26T00:34:24.493951+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1747 Event Level: 5,winevtx
2023-12-26T00:34:24.504975+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8446 Event Level: 5,winevtx
2023-12-26T00:34:24.504975+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8446 Event Level: 5,winevtx
2023-12-26T00:34:24.505037+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8447 Event Level: 5,winevtx
2023-12-26T00:34:24.505037+00:00,SystemEvent,,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 8447 Event Level: 5,winevtx
2023-12-26T00:34:27.445737+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1748 Event Level: 5,winevtx
2023-12-26T00:34:27.445737+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1748 Event Level: 5,winevtx
2023-12-26T00:34:27.445737+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1748 Event Level: 5,winevtx
2023-12-26T00:34:27.445737+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1748 Event Level: 5,winevtx
2023-12-26T00:34:27.556556+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1749 Event Level: 5,winevtx
2023-12-26T00:34:27.556556+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1749 Event Level: 5,winevtx
2023-12-26T00:34:27.556556+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1749 Event Level: 5,winevtx
2023-12-26T00:34:27.556556+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1749 Event Level: 5,winevtx
2023-12-26T00:34:27.597587+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1750 Event Level: 5,winevtx
2023-12-26T00:34:27.597587+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1750 Event Level: 5,winevtx
2023-12-26T00:34:27.597587+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1750 Event Level: 5,winevtx
2023-12-26T00:34:27.597587+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1750 Event Level: 5,winevtx
2023-12-26T00:34:28.324940+00:00,SystemEvent,,[5 / 0x0005] Provider identifier: {73a33ab2-1966-4999-8add-868c41415269} Source Name: Microsoft-Windows-IsolatedUserMode Strings: ['0'  '0'  '0'  'NULL'] Computer Name: WinDev2311Eval Record Number: 1885 Event Level: 4,winevtx
2023-12-26T00:34:28.324940+00:00,SystemEvent,,[5 / 0x0005] Provider identifier: {73a33ab2-1966-4999-8add-868c41415269} Source Name: Microsoft-Windows-IsolatedUserMode Strings: ['0'  '0'  '0'  'NULL'] Computer Name: WinDev2311Eval Record Number: 1885 Event Level: 4,winevtx
2023-12-26T00:34:28.324940+00:00,SystemEvent,,[5 / 0x0005] Provider identifier: {73a33ab2-1966-4999-8add-868c41415269} Source Name: Microsoft-Windows-IsolatedUserMode Strings: ['0'  '0'  '0'  'NULL'] Computer Name: WinDev2311Eval Record Number: 1885 Event Level: 4,winevtx
2023-12-26T00:34:28.324940+00:00,SystemEvent,,[5 / 0x0005] Provider identifier: {73a33ab2-1966-4999-8add-868c41415269} Source Name: Microsoft-Windows-IsolatedUserMode Strings: ['0'  '0'  '0'  'NULL'] Computer Name: WinDev2311Eval Record Number: 1885 Event Level: 4,winevtx
2023-12-26T00:34:29.335259+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1751 Event Level: 5,winevtx
2023-12-26T00:34:29.335259+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1751 Event Level: 5,winevtx
2023-12-26T00:34:29.335259+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1751 Event Level: 5,winevtx
2023-12-26T00:34:29.335259+00:00,SystemEvent,,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: WinDev2311Eval Record Number: 1751 Event Level: 5,winevtx
2023-12-26T00:34:30.370487+00:00,SystemEvent,,[62144 / 0xf2c0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Microsoft.AccountsControl_cw5n1h2txyewy'  'Installing'  '0'] Computer Name: WinDev2311Eval Record Number: 2245 Event Level: 4,winevtx
2023-12-26T00:34:30.370487+00:00,SystemEvent,,[62144 / 0xf2c0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Microsoft.AccountsControl_cw5n1h2txyewy'  'Installing'  '0'] Computer Name: WinDev2311Eval Record Number: 2245 Event Level: 4,winevtx
2023-12-26T00:34:30.370487+00:00,SystemEvent,,[62144 / 0xf2c0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Microsoft.AccountsControl_cw5n1h2txyewy'  'Installing'  '0'] Computer Name: WinDev2311Eval Record Number: 2245 Event Level: 4,winevtx
2023-12-26T00:34:30.370487+00:00,SystemEvent,,[62144 / 0xf2c0] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['Microsoft.AccountsControl_cw5n1h2txyewy'  'Installing'  '0'] Computer Name: WinDev2311Eval Record Number: 2245 Event Level: 4,winevtx
2023-12-26T00:34:30.406098+00:00,SystemEvent,,[603 / 0x025b] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['20'  'Microsoft.AccountsControl_cw5n1h2txyewy'  '67109440'  '262144'  'svchost.exe AppReadiness'  ''] Computer Name: WinDev2311Eval Record Number: 8455 Event Level: 4,winevtx
