timestamp,event_type,file_path,parser,message
2023-12-26T00:34:26.602128+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,INetCookies File reference: 143651-7 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:26.602128+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,INetCookies File reference: 143651-7 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE
2023-12-26T00:34:26.602128+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,INetHistory File reference: 143648-9 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_BASIC_INFO_CHANGE
2023-12-26T00:34:26.602128+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,INetHistory File reference: 143648-9 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_BASIC_INFO_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:26.602128+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,INetHistory File reference: 143648-9 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:26.602128+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,INetHistory File reference: 143648-9 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory Type: directory
2023-12-26T00:34:26.602128+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,INetCache File reference: 143647-7 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_BASIC_INFO_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:26.602128+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,INetCookies File reference: 143651-7 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_BASIC_INFO_CHANGE
2023-12-26T00:34:26.602128+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,INetCookies File reference: 143651-7 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_BASIC_INFO_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:26.602128+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,INetCookies File reference: 143651-7 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:26.602128+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,INetCookies File reference: 143651-7 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE
2023-12-26T00:34:26.602128+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,INetHistory File reference: 143648-9 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_BASIC_INFO_CHANGE
2023-12-26T00:34:26.602128+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,INetHistory File reference: 143648-9 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_BASIC_INFO_CHANGE  USN_REASON_CLOSE
2023-12-26T00:34:26.602128+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,INetHistory File reference: 143648-9 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:26.602128+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,INetHistory File reference: 143648-9 Parent file reference: 143537-5 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetCookies Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory Type: directory
2023-12-26T00:34:26.602128+00:00,FileSystemOp,\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory,filestat,NTFS:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\AC\INetHistory Type: directory
2023-12-26T00:34:26.695633+00:00,FileSystemOp,\Windows\System32\IME\SHARED,filestat,NTFS:\Windows\System32\IME\SHARED Type: directory
2023-12-26T00:34:26.695633+00:00,FileSystemOp,\Windows\System32\IME\SHARED,filestat,NTFS:\Windows\System32\IME\SHARED Type: directory
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe,filestat,NTFS:\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe Type: directory
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\pris,filestat,NTFS:\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\pris Type: directory
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\pris\resources.en-US.pri,filestat,NTFS:\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\pris\resources.en-US.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\resources.pri,filestat,NTFS:\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\resources.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\WinSxS\amd64_microsoft-windows-a...appxmain.resources_31bf3856ad364e35_10.0.22621.1_en-us_df1268dfcfda3926\resources.en-US.pri,filestat,NTFS:\Windows\WinSxS\amd64_microsoft-windows-a...appxmain.resources_31bf3856ad364e35_10.0.22621.1_en-us_df1268dfcfda3926\resources.en-US.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\WinSxS\amd64_microsoft-windows-a...appxmain.resources_31bf3856ad364e35_10.0.22621.2506_en-us_5d5702c357bb90e8\resources.en-US.pri,filestat,NTFS:\Windows\WinSxS\amd64_microsoft-windows-a...appxmain.resources_31bf3856ad364e35_10.0.22621.2506_en-us_5d5702c357bb90e8\resources.en-US.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.22621.1_none_b037c95c265a30e3\resources.pri,filestat,NTFS:\Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.22621.1_none_b037c95c265a30e3\resources.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.22621.2506_none_2e7c633fae3b88a5\resources.pri,filestat,NTFS:\Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.22621.2506_none_2e7c633fae3b88a5\resources.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\rescache\_merged\1668011835\3175377744.pri,filestat,NTFS:\Windows\rescache\_merged\1668011835\3175377744.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe,filestat,NTFS:\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe Type: directory
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\pris,filestat,NTFS:\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\pris Type: directory
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\pris\resources.en-US.pri,filestat,NTFS:\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\pris\resources.en-US.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\resources.pri,filestat,NTFS:\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe\resources.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\WinSxS\amd64_microsoft-windows-a...appxmain.resources_31bf3856ad364e35_10.0.22621.1_en-us_df1268dfcfda3926\resources.en-US.pri,filestat,NTFS:\Windows\WinSxS\amd64_microsoft-windows-a...appxmain.resources_31bf3856ad364e35_10.0.22621.1_en-us_df1268dfcfda3926\resources.en-US.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\WinSxS\amd64_microsoft-windows-a...appxmain.resources_31bf3856ad364e35_10.0.22621.2506_en-us_5d5702c357bb90e8\resources.en-US.pri,filestat,NTFS:\Windows\WinSxS\amd64_microsoft-windows-a...appxmain.resources_31bf3856ad364e35_10.0.22621.2506_en-us_5d5702c357bb90e8\resources.en-US.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.22621.1_none_b037c95c265a30e3\resources.pri,filestat,NTFS:\Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.22621.1_none_b037c95c265a30e3\resources.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.22621.2506_none_2e7c633fae3b88a5\resources.pri,filestat,NTFS:\Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.22621.2506_none_2e7c633fae3b88a5\resources.pri Type: file
2023-12-26T00:34:26.742827+00:00,FileSystemOp,\Windows\rescache\_merged\1668011835\3175377744.pri,filestat,NTFS:\Windows\rescache\_merged\1668011835\3175377744.pri Type: file
2023-12-26T00:34:26.774840+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep File reference: 143659-7 Parent file reference: 747-5 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE
2023-12-26T00:34:26.774840+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep File reference: 143659-7 Parent file reference: 747-5 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE
2023-12-26T00:34:26.774840+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep File reference: 143659-7 Parent file reference: 747-5 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe Type: directory
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe Type: directory
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe Type: directory
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep Type: file
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep Type: file
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep Type: file
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep Type: file
2023-12-26T00:34:26.774840+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep File reference: 143659-7 Parent file reference: 747-5 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE
2023-12-26T00:34:26.774840+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep File reference: 143659-7 Parent file reference: 747-5 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE
2023-12-26T00:34:26.774840+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep File reference: 143659-7 Parent file reference: 747-5 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe Type: directory
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe Type: directory
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe Type: directory
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep Type: file
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep Type: file
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep Type: file
2023-12-26T00:34:26.774840+00:00,FileSystemOp,\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep,filestat,NTFS:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.AsyncTextService_10.0.22621.1_neutral__8wekyb3d8bbwe\S-1-5-21-2701124392-30314147-1419915659-1000.pckgdep Type: file
2023-12-26T00:34:26.791919+00:00,FileSystemOp,\Program Files\Windows NT\Accessories,filestat,NTFS:\Program Files\Windows NT\Accessories Type: directory
2023-12-26T00:34:26.791919+00:00,FileSystemOp,\Program Files\Windows NT\Accessories,filestat,NTFS:\Program Files\Windows NT\Accessories Type: directory
2023-12-26T00:34:26.992831+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,BrowserMetrics-658A1F92-900.pma File reference: 145216-5 Parent file reference: 132053-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME
2023-12-26T00:34:26.992831+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,BrowserMetrics-658A1F92-900.pma File reference: 145216-5 Parent file reference: 132053-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME  USN_REASON_CLOSE
2023-12-26T00:34:26.992831+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,BrowserMetrics-spare.pma File reference: 145216-5 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_RENAME_OLD_NAME
2023-12-26T00:34:26.992831+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,BrowserMetrics-658A1F92-900.pma File reference: 145216-5 Parent file reference: 132053-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME
2023-12-26T00:34:26.992831+00:00,FileDelete,\$Extend\$UsnJrnl:$J,usnjrnl,BrowserMetrics-658A1F92-900.pma File reference: 145216-5 Parent file reference: 132053-3 Update source:  Update reason: USN_REASON_RENAME_NEW_NAME  USN_REASON_CLOSE
2023-12-26T00:34:26.992831+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,BrowserMetrics-spare.pma File reference: 145216-5 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_RENAME_OLD_NAME
2023-12-26T00:34:27.227273+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.227273+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.227273+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.227273+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.227273+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.227273+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,settings.dat File reference: 132060-3 Parent file reference: 132056-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.243150+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,lockfile File reference: 143676-4 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:27.243150+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,lockfile File reference: 143676-4 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_FILE_CREATE
2023-12-26T00:34:27.259922+00:00,FileSystemOp,\Windows\System32\IME,filestat,NTFS:\Windows\System32\IME Type: directory
2023-12-26T00:34:27.259922+00:00,FileSystemOp,\Windows\System32\IME,filestat,NTFS:\Windows\System32\IME Type: directory
2023-12-26T00:34:27.407862+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Variations File reference: 132062-3 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION
2023-12-26T00:34:27.407862+00:00,FileCreate,\$Extend\$UsnJrnl:$J,usnjrnl,Variations File reference: 132062-3 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE
2023-12-26T00:34:27.407862+00:00,FileModify,\$Extend\$UsnJrnl:$J,usnjrnl,Variations File reference: 132062-3 Parent file reference: 131961-3 Update source:  Update reason: USN_REASON_DATA_TRUNCATION
